id04752,2,4,0,4,0,1,5,2,1,2,6,1,0,0,1,1
id04491,3,2,0,3,0,1,5,2,1,1,6,1,0,0,0,0
id04103,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03540,2,3,8,1,3,1,5,1,2,1,6,1,0,0,0,1
id01379,2,3,2,1,4,1,5,1,2,1,6,1,0,0,0,1
id00346,3,2,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04804,1,2,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id03454,2,1,5,4,4,1,5,2,2,2,6,1,0,0,0,0
id00105,1,3,8,1,3,1,5,1,2,1,6,1,0,0,0,1
id04566,1,3,10,1,4,1,5,1,2,1,6,1,0,0,0,0
id03754,1,2,10,1,3,1,5,1,2,2,6,1,0,0,0,0
id01494,2,1,13,4,4,1,5,2,2,4,6,1,3,4,0,0
id04700,1,2,4,1,4,1,5,1,2,1,6,1,0,0,0,0
id01537,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id04011,1,1,7,1,4,1,5,1,2,2,6,1,1,4,0,0
id02639,1,1,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id03446,2,3,7,1,4,1,5,1,2,2,6,1,1,4,0,0
id04600,2,4,8,1,3,1,5,1,2,2,6,1,0,0,1,1
id01893,1,4,3,1,3,1,5,1,2,2,6,1,1,4,1,1
id02115,2,2,0,4,0,2,5,2,1,3,6,1,0,0,1,1
id04458,2,4,1,1,7,1,5,1,2,2,6,1,0,0,0,1
id00876,1,3,1,1,2,1,5,1,2,1,6,1,0,0,0,0
id00474,1,3,2,1,4,1,5,1,2,1,6,1,0,0,0,0
id00370,1,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id01626,2,4,7,4,3,1,5,2,2,2,6,1,3,4,0,1
id00933,1,3,14,1,3,1,5,1,2,3,6,1,0,0,0,1
id03344,1,1,8,1,6,1,5,1,2,2,6,1,0,0,0,0
id01269,1,1,11,1,3,1,5,1,1,1,6,1,0,1,0,1
id04518,2,4,3,1,3,1,5,1,2,2,6,1,1,1,0,1
id02105,2,4,4,4,3,1,5,2,2,2,6,1,0,0,0,1
id01329,2,4,0,4,3,1,5,2,2,3,6,1,0,0,0,1
id00534,2,4,1,4,4,1,5,2,1,2,6,1,0,0,0,0
id00357,3,4,3,1,3,1,5,1,2,2,6,1,1,1,0,1
id01901,1,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02886,2,1,7,4,4,1,5,2,2,3,6,1,2,1,0,0
id02159,1,3,11,1,4,1,5,1,2,1,6,1,0,0,1,0
id02688,1,4,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id03626,2,2,0,1,2,1,5,1,2,2,6,1,0,0,0,0
id03509,1,4,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id02109,1,2,4,1,3,1,5,1,2,1,6,1,0,0,0,1
id02195,1,4,0,1,2,1,5,1,1,2,6,1,0,0,0,0
id01880,2,4,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id03930,2,4,6,4,4,1,5,2,1,2,6,1,0,0,0,0
id00037,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03926,1,4,7,1,4,1,5,1,2,2,6,1,0,3,0,0
id02749,2,4,5,4,3,1,5,2,2,2,6,1,0,0,0,1
id00103,2,4,2,1,7,1,5,1,2,2,6,1,0,0,1,1
id01482,1,1,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02916,1,4,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id02615,1,3,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id01477,2,2,7,4,4,1,5,2,2,2,6,1,1,1,0,0
id01500,2,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id03256,1,2,1,1,6,1,5,1,2,2,6,1,0,0,0,0
id03717,2,5,2,1,3,1,5,1,2,2,6,1,0,0,1,1
id03295,2,2,8,1,4,1,5,1,2,2,6,1,0,0,0,1
id03590,2,4,4,4,3,1,5,2,2,2,6,1,0,0,0,1
id04152,1,3,1,1,4,1,5,1,1,2,6,1,0,0,0,0
id00870,1,3,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00305,2,1,4,4,4,1,5,2,1,1,6,1,0,0,0,0
id00555,2,4,4,4,3,1,5,2,2,2,6,1,0,0,0,1
id01480,2,3,3,1,4,1,5,1,2,1,6,1,1,1,0,0
id03576,3,4,3,1,2,1,5,1,2,2,6,1,1,1,0,0
id04571,1,1,4,1,4,1,5,1,2,1,6,1,0,0,0,0
id03053,2,3,1,1,3,1,5,1,1,1,6,1,0,0,0,1
id00731,2,4,0,1,0,1,5,1,1,2,6,1,0,0,1,1
id02135,1,3,4,1,4,1,5,1,1,2,6,1,0,0,0,0
id04626,2,5,4,1,3,1,5,1,2,2,6,1,0,0,1,1
id01431,1,4,7,1,3,1,5,1,1,2,6,1,0,0,0,1
id02072,1,3,1,1,4,2,5,1,2,1,6,1,0,0,0,0
id02518,2,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01364,1,2,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id03200,2,1,8,1,7,1,5,1,2,1,6,1,0,0,0,0
id01630,2,3,12,1,8,1,5,1,2,1,6,1,2,1,0,0
id00925,2,4,7,1,4,1,5,1,2,2,6,1,0,3,0,0
id03973,1,3,4,1,3,1,5,1,1,1,6,1,0,0,0,1
id04519,2,2,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id03416,2,4,4,1,3,1,5,1,2,2,6,1,0,0,1,1
id02875,2,2,7,4,3,1,5,2,1,1,6,1,3,1,0,1
id00577,1,4,4,1,4,1,5,1,1,2,6,1,0,0,0,0
id01993,1,4,1,1,3,1,5,1,1,2,6,1,0,0,0,1
id03927,2,4,1,1,3,1,5,1,2,2,6,1,0,0,1,1
id02142,1,2,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id00821,2,4,5,1,4,1,5,1,2,3,6,1,0,0,0,0
id01358,2,5,8,1,3,1,5,1,1,2,6,1,0,0,1,1
id00662,3,3,11,1,8,1,5,1,2,1,6,1,0,0,0,0
id03343,1,2,1,1,3,1,5,1,2,1,6,1,0,0,0,0
id02921,1,4,3,1,4,1,5,1,2,2,6,1,1,4,0,0
id01713,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id04548,2,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04384,1,5,6,1,3,1,5,1,2,2,6,1,0,3,0,1
id04413,1,1,8,1,4,1,5,1,2,3,6,1,0,0,0,0
id03296,2,3,8,1,8,1,5,1,1,1,6,1,0,0,0,0
id00040,2,4,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id02056,2,4,6,1,7,1,5,1,2,2,6,1,0,0,0,1
id00359,2,2,8,1,3,1,5,1,1,1,6,1,0,0,0,1
id03822,1,1,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id01312,2,4,5,4,4,1,5,2,2,2,6,1,0,0,0,0
id01365,2,4,6,1,5,1,5,1,2,3,6,1,0,0,0,0
id00761,1,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02676,2,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id03611,1,3,1,1,3,1,5,1,1,2,6,1,0,0,0,1
id03170,2,3,15,1,4,1,5,1,2,1,6,1,0,0,0,0
id00837,1,3,1,1,5,2,5,1,2,1,6,1,0,0,1,1
id04611,2,4,1,4,3,1,5,2,2,2,6,1,0,0,0,1
id02434,1,4,8,1,3,1,5,1,2,3,6,1,0,0,0,1
id04783,1,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02536,2,3,2,1,4,1,5,1,2,1,6,1,0,0,0,0
id00918,2,4,4,4,3,1,5,2,2,1,6,1,0,0,0,1
id02167,1,5,6,1,7,1,5,1,2,2,6,1,0,0,1,1
id04927,1,4,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id02574,2,3,0,4,3,1,5,2,1,3,6,1,0,0,1,1
id03789,2,3,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04490,1,2,4,1,2,2,5,1,2,2,6,1,0,0,1,0
id04608,2,4,7,4,4,1,5,2,2,2,6,1,3,4,0,0
id01464,1,5,0,1,3,1,5,1,2,2,6,1,0,0,1,1
id04486,2,5,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id00570,1,1,12,1,8,1,5,1,2,2,6,1,0,3,0,0
id03630,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01008,1,3,11,1,4,1,5,1,2,1,6,1,0,0,0,0
id00684,2,1,0,4,4,1,5,2,2,2,6,1,0,0,0,0
id02124,2,2,2,4,2,1,5,2,2,1,6,1,0,0,1,1
id04873,1,4,0,1,0,1,5,1,1,2,6,1,0,0,0,0
id04854,1,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id01155,1,3,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01528,1,2,2,1,4,1,5,1,2,2,6,1,0,0,0,0
id00458,1,3,4,1,4,1,5,1,1,1,6,1,0,0,0,0
id03166,1,2,7,1,4,2,5,1,1,2,6,1,0,0,0,0
id01707,1,2,15,1,3,1,5,1,2,2,6,1,0,0,0,0
id04940,1,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id02082,1,3,4,1,3,1,5,1,2,4,6,1,0,0,0,1
id02512,1,4,3,1,3,1,5,1,2,2,6,1,2,1,0,1
id03532,1,3,3,1,4,1,5,1,2,1,6,1,0,0,0,0
id03040,1,1,7,1,4,1,5,1,1,2,6,1,2,1,0,0
id03587,1,3,4,1,3,1,5,1,2,1,6,1,0,0,0,1
id01375,1,1,4,1,4,2,5,1,2,1,6,1,0,0,0,0
id04360,1,3,3,1,2,1,5,1,2,1,6,1,1,1,0,0
id04846,2,4,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id03128,2,4,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id01609,1,1,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id01651,1,2,4,1,2,1,5,1,2,2,6,1,0,0,0,0
id03448,1,4,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id01107,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03524,1,3,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00219,2,1,0,1,3,1,5,1,1,2,6,1,0,0,1,1
id01374,1,1,1,1,3,1,5,1,2,1,6,1,0,0,1,1
id00960,1,4,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id00949,3,4,13,1,4,1,5,1,2,2,6,1,1,4,0,0
id00955,3,5,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id00349,1,4,3,1,4,1,5,1,2,2,6,1,1,1,0,0
id04402,1,4,2,1,4,1,5,1,2,2,6,1,0,0,0,0
id04813,1,3,4,1,4,1,5,1,2,1,6,1,0,0,0,0
id04120,1,1,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02890,1,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id00353,2,1,4,1,1,1,5,1,1,1,6,1,0,0,0,1
id03235,1,4,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id01708,2,4,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id00153,2,3,0,1,4,1,5,1,1,3,6,1,0,0,0,0
id00493,1,3,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id04035,2,5,4,1,3,1,5,1,2,2,6,1,0,0,0,0
id03423,1,3,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id03495,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03802,2,4,6,1,3,1,5,1,2,2,6,1,0,3,0,1
id00304,1,3,11,1,3,1,5,1,1,1,6,1,0,0,0,1
id00427,2,3,1,4,3,1,5,2,1,1,6,1,0,0,1,1
id01906,1,1,3,1,3,1,5,1,2,2,6,1,2,1,0,0
id03929,1,3,0,1,0,1,5,1,1,4,6,1,0,0,0,0
id00101,2,4,5,4,3,1,5,2,2,2,6,1,0,0,0,1
id03562,1,1,0,1,0,1,5,1,1,2,6,1,0,0,0,0
id03066,2,3,2,4,1,1,5,4,1,3,6,1,0,0,0,1
id00829,3,4,0,1,3,1,5,1,1,2,6,1,0,0,0,1
id04841,1,1,4,1,3,1,5,1,1,2,6,1,0,0,0,0
id02154,1,5,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01445,2,5,4,1,3,1,5,1,2,2,6,1,0,0,1,1
id00605,2,5,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id02876,2,5,6,1,3,1,5,1,2,2,6,1,0,3,0,1
id00907,1,3,4,1,7,1,5,1,1,1,6,1,0,0,0,1
id03314,1,3,2,1,2,1,5,1,2,2,6,1,0,0,0,1
id01219,2,3,0,1,6,1,5,1,2,1,6,1,0,0,0,0
id04509,1,3,4,1,4,1,5,1,1,1,6,1,0,0,0,0
id04244,3,2,12,3,3,1,5,3,1,3,6,1,0,3,0,1
id00646,2,3,1,4,3,2,5,4,1,3,6,1,0,0,0,1
id03981,2,4,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id00136,1,3,0,1,0,1,5,1,1,1,6,1,0,0,0,0
id02832,3,3,4,3,4,2,5,3,1,3,6,1,0,0,0,0
id03299,3,4,1,1,4,1,5,1,1,2,6,1,0,0,0,0
id03890,2,4,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id02309,1,3,4,1,4,1,5,1,2,1,6,1,0,0,0,0
id02870,2,2,0,4,0,1,5,2,1,3,6,1,0,0,0,0
id04618,1,5,0,1,0,1,5,1,1,2,6,1,0,0,0,0
id00634,3,4,4,1,4,1,5,1,1,2,6,1,0,0,0,0
id01141,1,4,0,1,0,1,5,1,1,2,6,1,0,0,0,0
id02942,3,3,7,4,3,1,5,4,1,3,6,1,1,1,0,1
id02230,1,3,0,1,0,1,5,1,1,2,6,1,0,0,0,0
id02928,2,5,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id02402,3,5,6,1,4,1,5,1,1,2,6,1,0,0,1,0
id04189,2,5,8,4,2,1,5,2,2,2,6,1,0,0,0,0
id00488,1,1,11,1,3,1,5,1,2,2,6,1,0,0,0,1
id03391,1,3,4,1,3,1,1,1,1,1,6,1,0,0,1,1
id01998,1,1,0,1,0,2,1,1,1,1,6,1,0,0,0,0
id02572,2,3,8,1,8,1,1,1,2,1,6,1,0,0,0,0
id01849,1,1,14,1,4,1,5,1,2,2,6,1,0,0,0,1
id02327,2,1,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00951,1,1,10,1,4,1,5,1,2,2,6,1,0,0,0,0
id04679,1,1,8,1,3,1,5,1,1,3,6,1,0,0,0,1
id03722,2,3,3,1,3,1,5,1,1,1,6,1,0,0,0,0
id02879,1,1,7,1,3,1,5,1,2,1,6,1,1,4,0,1
id01753,1,1,11,1,4,1,5,1,1,1,6,1,0,0,0,0
id03903,2,3,3,1,4,1,5,1,1,2,6,1,1,1,0,0
id01303,2,3,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04431,2,3,10,4,7,1,5,4,1,3,6,1,0,0,0,0
id00788,1,1,3,1,3,1,5,1,2,2,6,1,2,4,0,1
id01572,1,3,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id04467,1,1,4,1,3,1,5,1,1,1,6,1,0,0,0,1
id03767,1,3,1,1,3,1,5,1,2,1,6,1,0,0,0,1
id00043,2,2,4,2,3,1,5,2,1,2,6,1,0,0,0,1
id02564,3,2,6,2,3,1,5,2,1,2,6,1,0,3,0,1
id00763,1,1,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02431,2,3,1,4,6,1,5,4,1,3,6,1,0,0,0,0
id03595,1,1,1,1,3,1,5,1,1,1,6,1,0,0,1,1
id00938,2,2,8,2,4,1,5,2,2,1,6,1,0,0,0,0
id01433,1,3,9,1,4,1,5,1,1,2,6,1,2,1,0,0
id04865,2,1,5,4,4,2,5,2,1,1,6,1,0,0,0,0
id02411,1,1,1,1,4,1,5,1,1,2,6,1,1,1,0,0
id02432,1,1,4,1,4,1,5,1,1,2,6,1,0,0,0,0
id02633,1,1,4,1,4,1,5,1,1,3,6,1,0,0,0,0
id04694,1,2,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id01633,1,1,3,1,2,1,5,1,2,2,6,1,1,4,0,0
id03960,2,2,2,2,3,1,5,2,2,2,6,1,0,0,0,1
id02764,3,3,3,3,8,1,5,3,1,3,6,1,1,4,0,0
id00506,1,3,4,1,3,1,5,1,1,1,6,1,0,0,0,0
id01062,1,3,1,1,3,1,5,1,1,1,6,1,0,0,0,1
id04550,2,2,1,2,3,1,5,2,2,1,6,1,0,0,0,0
id00310,1,3,3,1,3,1,5,1,1,3,6,1,3,1,0,0
id04712,2,1,3,4,3,1,5,2,1,1,6,1,2,1,0,1
id00862,3,2,5,2,3,1,5,2,2,2,6,1,0,0,0,1
id04616,2,1,2,1,4,1,5,1,2,1,6,1,0,0,0,0
id03292,2,1,1,2,4,1,5,3,1,3,6,1,0,0,0,0
id02626,1,2,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id00882,1,3,3,1,4,1,5,1,1,1,6,1,5,4,0,0
id00191,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03853,1,1,4,1,3,1,5,1,1,3,6,1,0,0,0,1
id01876,1,3,14,1,4,1,5,1,2,1,6,1,0,0,0,0
id02338,1,3,1,1,6,1,5,1,2,1,6,1,0,0,0,0
id03493,1,3,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id01134,1,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03006,1,1,2,1,4,1,5,1,2,2,6,1,0,0,0,0
id00953,1,4,2,1,3,1,5,1,2,2,6,1,0,0,0,1
id03148,1,3,1,1,4,1,5,1,1,2,6,1,0,0,0,0
id02888,1,1,4,1,4,1,5,1,1,1,6,1,0,0,0,0
id01914,3,4,6,2,3,1,5,2,2,2,6,1,0,0,0,1
id03741,2,2,4,4,4,1,5,2,2,1,6,1,0,0,0,0
id00699,1,3,4,1,3,1,5,1,1,1,6,1,0,0,0,1
id01157,2,2,0,2,0,1,5,2,1,2,6,1,0,0,0,0
id04054,3,3,6,4,3,1,5,4,1,3,6,1,2,1,0,1
id00834,1,2,3,1,3,1,5,1,2,2,6,1,1,1,0,1
id03706,1,2,1,1,3,1,5,1,2,2,6,1,0,0,0,0
id04353,1,3,7,1,4,1,5,1,2,1,6,1,0,3,0,0
id03639,1,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id00544,3,4,5,3,3,1,5,2,2,3,6,1,0,0,0,1
id04081,2,3,2,1,2,1,5,1,2,1,6,1,0,0,0,0
id00265,3,2,3,3,7,1,5,2,2,3,6,1,0,2,0,1
id03098,1,3,4,1,3,1,5,1,2,1,6,1,0,0,0,1
id04171,1,1,4,1,2,1,5,1,2,1,6,1,0,0,0,0
id03963,1,4,1,1,3,1,5,1,1,2,6,1,0,0,1,1
id00909,2,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03137,1,3,7,1,4,1,5,1,2,2,6,1,1,1,0,0
id00152,1,3,6,1,4,1,5,1,2,1,6,1,1,1,0,0
id04222,1,1,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id00342,1,4,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id03551,3,2,7,3,3,1,5,3,1,3,6,1,1,4,0,1
id03527,1,1,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00505,2,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id04693,1,4,4,1,2,1,5,1,1,2,6,1,0,0,0,0
id02779,3,3,1,3,4,1,5,3,2,3,6,1,0,0,0,0
id00502,2,2,4,1,2,1,5,1,2,2,6,1,0,0,0,0
id04142,2,1,1,4,3,1,5,2,1,1,6,1,0,0,0,1
id02201,1,1,0,1,0,2,5,1,1,3,6,1,0,0,0,0
id03513,2,3,3,4,3,1,5,4,2,3,6,1,0,0,0,1
id02745,1,4,8,1,3,1,5,1,2,2,6,1,0,0,0,1
id01369,1,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id04352,1,2,4,1,2,1,5,1,2,1,6,1,0,0,0,0
id01963,1,4,3,1,3,1,5,1,2,2,6,1,1,1,0,1
id03683,2,3,1,4,3,1,5,4,2,3,6,1,0,0,0,0
id02665,1,1,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id01582,1,1,1,1,3,1,5,1,1,3,6,1,0,0,0,1
id01658,2,4,6,4,3,1,5,2,2,2,6,1,0,3,0,1
id02189,3,4,4,2,3,1,5,2,2,1,6,1,0,0,0,0
id03523,1,2,4,1,1,1,5,1,1,2,6,1,0,0,0,1
id01350,2,2,5,2,4,1,5,2,1,3,6,1,0,0,0,0
id03654,3,3,3,4,3,2,5,4,1,3,6,1,0,2,0,0
id04743,2,2,1,1,4,1,5,1,1,2,6,1,0,0,0,0
id01330,1,5,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04249,1,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04411,1,1,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00616,3,2,4,1,1,1,5,1,1,1,6,1,0,0,1,1
id02087,2,1,8,1,4,2,5,1,2,1,6,1,0,0,0,0
id03996,1,4,3,1,4,2,5,1,2,2,6,1,1,1,0,0
id00775,2,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id04522,1,4,6,1,2,1,5,1,2,2,6,1,2,1,0,0
id00735,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id03653,1,3,4,1,1,1,5,1,1,1,6,1,0,0,0,1
id02257,1,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id00846,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id00441,3,4,6,2,3,1,5,2,2,3,6,1,3,4,0,1
id04864,1,1,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id04258,1,3,8,1,3,1,5,1,2,1,6,1,0,0,0,1
id03612,1,1,4,1,3,1,5,1,2,2,6,1,0,0,1,1
id04036,2,5,3,4,3,1,5,2,2,2,6,1,1,1,0,1
id02221,1,1,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id00848,1,4,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id00948,2,4,4,1,2,1,5,1,1,2,6,1,0,0,0,0
id04758,1,1,14,1,4,1,5,1,2,2,6,1,0,0,0,0
id04336,1,3,1,1,4,1,5,1,1,3,6,1,0,0,0,0
id00705,1,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id02915,1,5,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id00937,1,2,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id02207,1,2,2,1,1,1,5,1,2,2,6,1,0,0,0,1
id04565,2,5,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id02268,2,1,4,4,3,1,5,2,2,1,6,1,0,0,0,1
id02225,2,5,1,1,3,1,5,1,2,2,6,1,0,0,1,1
id02055,1,3,4,1,4,1,5,1,2,1,6,1,0,0,0,0
id03453,2,4,7,2,3,1,5,2,1,3,6,1,3,4,1,1
id03225,2,3,1,4,3,1,5,4,2,3,6,1,0,0,0,0
id03579,2,5,6,1,3,1,5,1,2,2,6,1,0,0,1,1
id04656,1,1,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04324,1,2,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id03127,1,3,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02586,2,4,7,4,3,1,5,2,1,1,6,1,3,1,0,1
id04655,2,5,8,1,2,1,5,1,2,2,6,1,0,0,0,0
id02894,1,3,4,1,8,1,5,1,2,2,6,1,0,0,0,0
id03650,2,2,3,2,3,1,5,2,2,1,6,1,1,1,0,1
id00334,1,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01072,1,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id01568,2,1,4,4,3,1,5,4,2,3,6,1,0,0,0,1
id00874,1,4,6,1,3,1,5,1,2,2,6,1,0,3,0,1
id03865,2,3,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id04317,1,1,8,1,4,1,5,1,1,1,6,1,0,0,0,0
id00935,1,3,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id00417,1,5,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id03795,2,2,7,2,4,1,5,2,2,3,6,1,3,4,0,0
id03825,1,1,4,1,7,1,5,1,2,2,6,1,0,0,0,1
id00059,2,4,5,4,4,1,5,2,2,2,6,1,0,0,0,0
id03273,1,4,6,1,3,1,5,1,1,2,6,1,0,0,1,1
id03914,1,2,8,1,4,2,5,1,2,2,6,1,0,0,0,0
id02721,1,5,4,1,2,1,5,1,2,2,6,1,0,0,0,0
id00018,1,3,8,1,2,1,5,1,2,1,6,1,0,0,0,0
id01718,1,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id04391,1,4,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id00067,2,5,6,1,4,1,5,1,2,2,6,1,0,0,0,0
id01351,2,1,11,4,3,1,5,4,1,3,6,1,0,0,0,1
id00171,1,3,4,1,4,1,5,1,2,3,6,1,0,0,0,0
id03613,3,5,2,1,3,1,5,1,2,2,6,1,0,0,1,1
id02963,2,5,6,1,3,1,5,1,2,2,6,1,0,0,1,1
id00987,2,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id04677,1,3,2,1,3,1,5,1,2,1,6,1,0,0,0,1
id03025,2,4,5,2,3,1,5,2,2,3,6,1,0,0,0,1
id00135,1,2,2,1,7,1,5,1,2,2,6,1,0,0,0,0
id00911,3,5,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id01160,1,1,4,1,6,1,5,1,2,2,6,1,0,0,0,0
id02336,1,3,8,1,4,1,5,1,1,1,6,1,0,0,0,0
id01639,2,4,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id00158,3,4,14,1,5,1,5,1,2,2,6,1,0,0,1,1
id04662,1,4,7,1,3,1,5,1,2,2,6,1,1,1,0,1
id04911,1,2,4,1,7,1,5,1,2,2,6,1,0,0,0,1
id01130,1,2,2,1,4,1,5,1,2,1,6,1,0,0,0,0
id01451,1,4,1,1,6,1,5,1,2,2,6,1,0,0,0,0
id00125,1,4,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id01756,2,2,4,1,3,1,5,1,2,2,6,1,0,0,0,1
id04870,1,5,8,1,2,1,5,1,2,2,6,1,0,0,0,0
id03864,1,4,8,1,2,1,5,1,1,2,6,1,0,0,0,0
id01197,2,4,4,1,6,1,5,1,1,2,6,1,0,0,0,0
id01506,1,3,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00920,1,3,2,1,3,1,5,1,2,3,6,1,0,0,0,1
id00337,1,1,12,1,8,1,5,1,2,1,6,1,0,0,0,0
id04174,1,5,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id02381,2,2,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id03877,1,4,6,1,3,1,5,1,2,2,6,1,0,3,0,1
id04229,3,4,12,3,5,1,5,3,2,3,6,1,5,1,0,1
id04077,2,4,1,1,4,1,5,1,2,2,6,1,0,0,0,0
id04472,1,5,8,1,4,1,5,1,2,2,6,1,0,0,0,0
id01035,1,5,1,1,3,1,5,1,2,2,6,1,0,0,0,1
id03848,3,5,8,1,3,1,5,1,2,2,6,1,0,0,1,1
id02821,1,5,4,1,4,1,5,1,2,2,6,1,0,0,0,0
id02035,1,4,8,1,4,1,5,1,1,2,6,1,0,0,0,0
id02200,1,4,4,1,8,1,5,1,2,2,6,1,0,0,0,0
id00716,1,1,1,1,4,1,5,1,2,1,6,1,0,0,0,0
id00750,2,2,4,4,4,1,5,2,2,1,6,1,0,0,0,0
id03747,1,3,7,1,4,1,5,1,2,1,6,1,1,4,0,0
